,compound,T,Nu,rho,w_mass,w_vol,w,V,ln_Nu,T_1,D,ln_D,D_comp,ln_D_comp,D_but,ln_D_but
3324,ocm,305.15,36.22,1.55,7.6,14.24977,31.707944,23.367742,1.558947,0.003277,8.424903,0.925565,5.792084972705788e-12,-11.237165075452737,2.073101331211866e-11,-10.68337946948809
3325,ocm,305.25,36.05,1.55,7.6,14.24977,31.707944,23.258065,1.556904,0.003276,8.467406,0.92775,5.8213056111787844e-12,-11.234979600205836,2.0835599734456537e-11,-10.68119399424119
3326,ocm,305.35,35.846667,1.55,7.6,14.24977,31.707944,23.126882,1.554447,0.003275,8.518226,0.930349,5.8562436740516675e-12,-11.232380860895308,2.0960649945206298e-11,-10.678595254930661
3327,ocm,305.45,35.571429,1.55,7.6,14.24977,31.707944,22.949309,1.551101,0.003274,8.586948,0.933839,5.903489748083444e-12,-11.228891186613223,2.1129752952899317e-11,-10.675105580648577
3328,ocm,305.55,35.458333,1.55,7.6,14.24977,31.707944,22.876344,1.549717,0.003273,8.617156,0.935364,5.924258086181592e-12,-11.22736603000177,2.1204086926867617e-11,-10.673580424037125
3329,ocm,305.65,35.275,1.55,7.6,14.24977,31.707944,22.758065,1.547467,0.003272,8.664777,0.937757,5.956996897784864e-12,-11.224972626067895,2.132126558401244e-11,-10.671187020103249
3330,ocm,305.75,35.184615,1.55,7.6,14.24977,31.707944,22.699752,1.54633,0.003271,8.689878,0.939014,5.974253665727266e-12,-11.223716341275452,2.1383030956520598e-11,-10.669930735310807
3331,ocm,305.85,34.842857,1.55,7.6,14.24977,31.707944,22.479263,1.542113,0.00327,8.777983,0.943395,6.034825580248602e-12,-11.219335277452336,2.1599829772870783e-11,-10.665549671487689
3332,ocm,305.95,34.633333,1.55,7.6,14.24977,31.707944,22.344086,1.539492,0.003269,8.833975,0.946156,6.073320008909784e-12,-11.216573834892229,2.1737608917475525e-11,-10.662788228927582
3333,ocm,306.05,34.414286,1.55,7.6,14.24977,31.707944,22.202765,1.536732,0.003267,8.893109,0.949054,6.1139744074808645e-12,-11.213676383521788,2.188311901995932e-11,-10.659890777557143
3334,ocm,306.15,34.381818,1.55,7.6,14.24977,31.707944,22.181818,1.536324,0.003266,8.904416,0.949605,6.121747646599678e-12,-11.213124577049713,2.191094097430042e-11,-10.659338971085067
3335,ocm,306.25,34.2,1.55,7.6,14.24977,31.707944,22.064516,1.534025,0.003265,8.954678,0.95205,6.156303011664034e-12,-11.210680012450855,2.203462143419181e-11,-10.656894406486208
3336,ocm,306.35,33.983333,1.55,7.6,14.24977,31.707944,21.924731,1.531265,0.003264,9.014713,0.954952,6.197576693566269e-12,-11.207778090233955,2.2182348073733093e-11,-10.653992484269308
3337,ocm,306.45,33.8125,1.55,7.6,14.24977,31.707944,21.814516,1.529077,0.003263,9.063216,0.957282,6.230922355403857e-12,-11.205447660529824,2.2301698767432175e-11,-10.651662054565177
3338,ocm,306.55,33.61,1.55,7.6,14.24977,31.707944,21.683871,1.526459,0.003262,9.120797,0.960033,6.270509125667492e-12,-11.202697195773533,2.2443387617852444e-11,-10.648911589808886
3339,ocm,306.65,33.4,1.55,7.6,14.24977,31.707944,21.548387,1.523741,0.003261,9.181138,0.962897,6.311992852852572e-12,-11.19983350155536,2.2591866050845533e-11,-10.646047895590716
3340,ocm,306.75,33.281818,1.55,7.6,14.24977,31.707944,21.472141,1.522199,0.00326,9.216744,0.964578,6.336472089862019e-12,-11.198152473719027,2.2679482063163167e-11,-10.64436686775438
3341,ocm,306.85,33.114286,1.55,7.6,14.24977,31.707944,21.364055,1.520015,0.003259,9.266393,0.966911,6.370605738817949e-12,-11.195819271507826,2.280165311801321e-11,-10.64203366554318
3342,ocm,306.95,33.05,1.55,7.6,14.24977,31.707944,21.322581,1.51915,0.003258,9.287443,0.967896,6.3850774583978924e-12,-11.194833829872652,2.2853450253703524e-11,-10.641048223908005
3343,ocm,307.05,32.8,1.55,7.6,14.24977,31.707944,21.16129,1.515873,0.003257,9.36128,0.971335,6.435840230842739e-12,-11.1913947457608,2.303514021790005e-11,-10.637609139796155
3344,ocm,307.15,32.455556,1.55,7.6,14.24977,31.707944,20.939068,1.511277,0.003256,9.463711,0.976061,6.506260719835866e-12,-11.186668537593153,2.3287189022715918e-11,-10.632882931628508
3345,ocm,307.25,32.525,1.55,7.6,14.24977,31.707944,20.983871,1.512217,0.003255,9.44658,0.975275,6.4944829735534135e-12,-11.18745541744244,2.3245034148241723e-11,-10.633669811477795
3346,ocm,307.35,32.425,1.55,7.6,14.24977,31.707944,20.919355,1.51087,0.003254,9.478797,0.976753,6.516632483775368e-12,-11.18597677106655,2.332431160936877e-11,-10.632191165101904
3347,ocm,307.45,32.155,1.55,7.6,14.24977,31.707944,20.745161,1.507242,0.003253,9.561499,0.980526,6.573489592847387e-12,-11.182204020305427,2.3527814405100367e-11,-10.628418414340782
3348,ocm,307.55,32.014286,1.55,7.6,14.24977,31.707944,20.654378,1.505341,0.003252,9.606649,0.982572,6.604529847381235e-12,-11.180158092804245,2.3638913591832808e-11,-10.6263724868396
3349,ocm,307.65,31.811538,1.55,7.6,14.24977,31.707944,20.523573,1.502583,0.00325,9.671019,0.985472,6.648784381352159e-12,-11.177257750896906,2.3797309288235067e-11,-10.623472144932261
3350,ocm,307.75,31.642105,1.55,7.6,14.24977,31.707944,20.414261,1.500265,0.003249,9.725965,0.987933,6.686559145568292e-12,-11.1747973095141,2.3932512611997936e-11,-10.621011703549453
3351,ocm,307.85,31.454167,1.55,7.6,14.24977,31.707944,20.293011,1.497677,0.003248,9.787257,0.990661,6.728696905067416e-12,-11.17206903410209,2.408333195550476e-11,-10.618283428137445
3352,ocm,307.95,31.294444,1.55,7.6,14.24977,31.707944,20.189964,1.495466,0.003247,9.840405,0.993013,6.765236209851344e-12,-11.169717035305219,2.4214113326541395e-11,-10.615931429340574
3353,ocm,308.05,31.12,1.55,7.6,14.24977,31.707944,20.077419,1.493039,0.003246,9.898779,0.995582,6.805368100499891e-12,-11.167148378955531,2.4357753270222483e-11,-10.613362772990886
3354,ocm,308.15,30.985714,1.55,7.6,14.24977,31.707944,19.990783,1.491161,0.003245,9.944905,0.997601,6.837079980120777e-12,-11.16512933969599,2.4471256335469426e-11,-10.611343733731346
3355,ocm,308.25,30.8,1.55,7.6,14.24977,31.707944,19.870968,1.48855,0.003244,10.008117,1.000352,6.880537481517519e-12,-11.162377634999983,2.462679929525208e-11,-10.608592029035337
3356,ocm,308.35,30.66,1.55,7.6,14.24977,31.707944,19.780645,1.486571,0.003243,10.057078,1.002472,6.914197782202579e-12,-11.160258201523341,2.4747276143378485e-11,-10.606472595558696
3357,ocm,308.45,30.483333,1.55,7.6,14.24977,31.707944,19.666667,1.484062,0.003242,10.118644,1.005122,6.956524523546114e-12,-11.1576076795311,2.48987718901409e-11,-10.603822073566455
3358,ocm,308.55,30.3,1.55,7.6,14.24977,31.707944,19.548387,1.481441,0.003241,10.183168,1.007883,7.000884592261189e-12,-11.154847081519208,2.5057545316185634e-11,-10.601061475554562
3359,ocm,308.65,30.147059,1.55,7.6,14.24977,31.707944,19.449715,1.479244,0.00324,10.238146,1.010221,7.0386817074629235e-12,-11.152508673355909,2.5192828638529708e-11,-10.598723067391264
3360,ocm,308.75,29.990909,1.55,7.6,14.24977,31.707944,19.348974,1.476988,0.003239,10.294786,1.012617,7.077621498191235e-12,-11.150112666570262,2.533220182172088e-11,-10.596327060605615
3361,ocm,308.85,29.8,1.55,7.6,14.24977,31.707944,19.225806,1.474204,0.003238,10.364094,1.015531,7.125270196653976e-12,-11.147198662169851,2.5502745901580042e-11,-10.593413056205204
3362,ocm,308.95,29.627273,1.55,7.6,14.24977,31.707944,19.11437,1.47168,0.003237,10.427892,1.018197,7.169131004121775e-12,-11.144533483521432,2.5659732373253033e-11,-10.590747877556785
3363,ocm,309.05,29.553846,1.55,7.6,14.24977,31.707944,19.066998,1.470613,0.003236,10.457184,1.019415,7.1892690718991854e-12,-11.143315261797529,2.573181048556339e-11,-10.589529655832884
3364,ocm,309.15,29.522222,1.55,7.6,14.24977,31.707944,19.046595,1.470136,0.003235,10.471773,1.02002,7.199298906940775e-12,-11.142709794634309,2.576770924132153e-11,-10.588924188669662
3365,ocm,309.25,29.283333,1.55,7.6,14.24977,31.707944,18.892473,1.46662,0.003234,10.560615,1.023689,7.26037743540513e-12,-11.13904080163421,2.5986321328790207e-11,-10.585255195669564
3366,ocm,309.35,29.155556,1.55,7.6,14.24977,31.707944,18.810036,1.46472,0.003233,10.610328,1.025729,7.294554757187476e-12,-11.13700121129593,2.6108648697290708e-11,-10.583215605331283
3367,ocm,309.45,28.82,1.55,7.6,14.24977,31.707944,18.593548,1.459648,0.003232,10.737335,1.030897,7.381871939272635e-12,-11.131833493216446,2.642117409578093e-11,-10.5780478872518
3368,ocm,309.55,28.916667,1.55,7.6,14.24977,31.707944,18.655914,1.461148,0.00323,10.704899,1.029583,7.359572210083162e-12,-11.13314742916791,2.6341358971372e-11,-10.579361823203264
3369,ocm,309.65,28.814286,1.55,7.6,14.24977,31.707944,18.589862,1.459608,0.003229,10.746406,1.031263,7.388107705775541e-12,-11.131466781926568,2.64434931327067e-11,-10.577681175961922
3370,ocm,309.75,28.755,1.55,7.6,14.24977,31.707944,18.551613,1.458712,0.003228,10.77204,1.032298,7.405731107793838e-12,-11.13043206065295,2.6506570760809147e-11,-10.576646454688305
3371,ocm,309.85,28.5875,1.55,7.6,14.24977,31.707944,18.443548,1.456172,0.003227,10.838653,1.034975,7.45152768084664e-12,-11.127754680896416,2.667048571890817e-11,-10.57396907493177
3372,ocm,309.95,28.4,1.55,7.6,14.24977,31.707944,18.322581,1.453314,0.003226,10.913732,1.037973,7.503144265767422e-12,-11.124756703126753,2.685523164617984e-11,-10.570971097162108
3373,ocm,310.05,28.26,1.55,7.6,14.24977,31.707944,18.232258,1.451172,0.003225,10.971338,1.04026,7.5427475838424e-12,-11.122470425596878,2.6996979724477268e-11,-10.568684819632233
3374,ocm,310.15,28.1,1.55,7.6,14.24977,31.707944,18.129032,1.448705,0.003224,11.037367,1.042865,7.588142216760771e-12,-11.119864538171402,2.7159456059642268e-11,-10.566078932206757
3375,ocm,310.25,27.988235,1.55,7.6,14.24977,31.707944,18.056926,1.446974,0.003223,11.085015,1.044736,7.620900205481667e-12,-11.11799372535568,2.727670335546947e-11,-10.564208119391035
3376,ocm,310.35,27.823077,1.55,7.6,14.24977,31.707944,17.950372,1.444404,0.003222,11.15441,1.047447,7.668608882984463e-12,-11.115283411701379,2.7447462112130453e-11,-10.561497805736733
3377,ocm,310.45,27.752941,1.55,7.6,14.24977,31.707944,17.905123,1.443308,0.003221,11.186202,1.048683,7.690465850295007e-12,-11.114047351995092,2.752569250453883e-11,-10.560261746030447
3378,ocm,310.55,27.6,1.55,7.6,14.24977,31.707944,17.806452,1.440907,0.00322,11.251812,1.051222,7.73557226729506e-12,-11.111507552250956,2.7687137258145965e-11,-10.55772194628631
3379,ocm,310.65,27.435,1.55,7.6,14.24977,31.707944,17.7,1.438304,0.003219,11.323127,1.053966,7.784601572769642e-12,-11.108763610350273,2.7862622802516813e-11,-10.554978004385626
3380,ocm,310.75,27.276923,1.55,7.6,14.24977,31.707944,17.598015,1.435794,0.003218,11.392414,1.056616,7.83223583248472e-12,-11.106114244186942,2.803311520325328e-11,-10.552328638222297
3381,ocm,310.85,27.141176,1.55,7.6,14.24977,31.707944,17.510436,1.433628,0.003217,11.453078,1.058922,7.873941913648771e-12,-11.103807793339904,2.8182389484946754e-11,-10.550022187375259
3382,ocm,310.95,27.015385,1.55,7.6,14.24977,31.707944,17.42928,1.431609,0.003216,11.510108,1.061079,7.913149964870372e-12,-11.101650603728002,2.832272282529786e-11,-10.547864997763357
3383,ocm,311.05,26.875,1.55,7.6,14.24977,31.707944,17.33871,1.429347,0.003215,11.573953,1.063482,7.957043439453063e-12,-11.099248271012282,2.8479826219011336e-11,-10.545462665047635
3384,ocm,311.15,26.771429,1.55,7.6,14.24977,31.707944,17.271889,1.427669,0.003214,11.622465,1.065298,7.990394984402682e-12,-11.09743175193674,2.8599197969527502e-11,-10.543646145972096
3385,ocm,311.25,26.613333,1.55,7.6,14.24977,31.707944,17.169892,1.425098,0.003213,11.695266,1.06801,8.04044504979831e-12,-11.094719911783608,2.877833701477263e-11,-10.540934305818961
3386,ocm,311.35,26.492308,1.55,7.6,14.24977,31.707944,17.091811,1.423119,0.003212,11.752468,1.070129,8.07977134910539e-12,-11.092600929228741,2.8919093588319682e-11,-10.538815323264094
3387,ocm,311.45,26.335714,1.55,7.6,14.24977,31.707944,16.990783,1.420543,0.003211,11.826146,1.072843,8.130424742677072e-12,-11.089886765773397,2.910039206397861e-11,-10.536101159808752
3388,ocm,311.55,26.209091,1.55,7.6,14.24977,31.707944,16.909091,1.418451,0.00321,11.887097,1.075076,8.172328078576188e-12,-11.087654206912909,2.925037235923331e-11,-10.533868600948262
3389,ocm,311.65,26.1,1.55,7.6,14.24977,31.707944,16.83871,1.416638,0.003209,11.940613,1.077027,8.209120301335245e-12,-11.085703379877572,2.938205897353451e-11,-10.531917773912927
3390,ocm,311.75,25.9875,1.55,7.6,14.24977,31.707944,16.766129,1.414763,0.003208,11.996152,1.079042,8.24730310481737e-12,-11.083688043956254,2.9518722750224954e-11,-10.529902437991607
3391,ocm,311.85,25.842857,1.55,7.6,14.24977,31.707944,16.672811,1.412338,0.003207,12.067164,1.081605,8.296123722235235e-12,-11.081124779824972,2.9693461358923714e-11,-10.527339173860325
3392,ocm,311.95,25.5375,1.55,7.6,14.24977,31.707944,16.475806,1.407145,0.003206,12.21537,1.086907,8.398014237087592e-12,-11.07582339344143,3.005814758672193e-11,-10.522037787476783
3393,ocm,312.05,25.561538,1.55,7.6,14.24977,31.707944,16.491315,1.407577,0.003205,12.207794,1.086637,8.392806338617648e-12,-11.076092797980671,3.003950749200348e-11,-10.522307192016026
3394,ocm,312.15,25.466667,1.55,7.6,14.24977,31.707944,16.430108,1.40596,0.003204,12.257199,1.088391,8.426771658922125e-12,-11.07433877404051,3.016107606544475e-11,-10.520553168075864
3395,ocm,312.25,25.290909,1.55,7.6,14.24977,31.707944,16.316716,1.402957,0.003203,12.346334,1.091538,8.488051469182022e-12,-11.07119199565785,3.0380408580117544e-11,-10.517406389693205
3396,ocm,312.35,25.190909,1.55,7.6,14.24977,31.707944,16.252199,1.401241,0.003202,12.399314,1.093398,8.524475510827748e-12,-11.06933233254199,3.051077740167265e-11,-10.515546726577345
3397,ocm,312.45,25.0875,1.55,7.6,14.24977,31.707944,16.185484,1.399455,0.003201,12.45441,1.095323,8.562353221228969e-12,-11.067406860259423,3.064634919011509e-11,-10.513621254294778
3398,ocm,312.55,24.9,1.55,7.6,14.24977,31.707944,16.064516,1.396197,0.003199,12.552209,1.09872,8.629589799565191e-12,-11.064009847624222,3.0887002151374806e-11,-10.510224241659577
3399,ocm,312.65,24.7875,1.55,7.6,14.24977,31.707944,15.991935,1.394232,0.003198,12.613212,1.100826,8.671529423328884e-12,-11.06190429796398,3.10371123280465e-11,-10.508118691999334
3400,ocm,312.75,24.690909,1.55,7.6,14.24977,31.707944,15.929619,1.392531,0.003197,12.666605,1.10266,8.708236912312795e-12,-11.060069764253067,3.116849566347164e-11,-10.506284158288421
3401,ocm,312.85,24.6125,1.55,7.6,14.24977,31.707944,15.879032,1.391154,0.003196,12.711021,1.10418,8.738772360546378e-12,-11.058549573599942,3.127778804899515e-11,-10.504763967635297
3402,ocm,312.95,24.511111,1.55,7.6,14.24977,31.707944,15.81362,1.389362,0.003195,12.767679,1.106112,8.777724693733352e-12,-11.056618044574144,3.141720612411707e-11,-10.502832438609497
3403,ocm,313.05,24.32,1.55,7.6,14.24977,31.707944,15.690323,1.385954,0.003194,12.872122,1.10965,8.849528530720833e-12,-11.05307986624687,3.167420620396109e-11,-10.499294260282225
3404,ocm,313.15,24.3,1.55,7.6,14.24977,31.707944,15.677419,1.385606,0.003193,12.886831,1.110146,8.859641293774573e-12,-11.052583861328294,3.1710401775413735e-11,-10.498798255363647
3405,ocm,313.25,24.2,1.55,7.6,14.24977,31.707944,15.612903,1.383815,0.003192,12.944215,1.112076,8.899092273153455e-12,-11.050654290081551,3.185160460350306e-11,-10.496868684116906
3406,peta,295.25,1171.428571,1.2,0.0,0.0,0.0,976.190476,3.068715,0.003387,0.252043,-0.598526,1.0900709028767701e-12,-11.962545252768857,,
3407,peta,295.65,1132.0,1.2,0.0,0.0,0.0,943.333333,3.053846,0.003382,0.261175,-0.583069,1.1295672953192505e-12,-11.947087890360967,,
3408,peta,295.95,1099.0,1.2,0.0,0.0,0.0,915.833333,3.040998,0.003379,0.26929,-0.569779,1.1646657524961099e-12,-11.933798694959457,,
3409,peta,296.45,1044.0,1.2,0.0,0.0,0.0,870.0,3.0187,0.003373,0.283956,-0.546749,1.2280939988629756e-12,-11.9107683908291,,
3410,peta,296.55,1031.166667,1.2,0.0,0.0,0.0,859.305556,3.013326,0.003372,0.287587,-0.541231,1.2437976036485776e-12,-11.905250284251231,,
3411,peta,296.65,1015.253425,1.2,0.0,0.0,0.0,846.044521,3.00657,0.003371,0.292193,-0.53433,1.2637190797369977e-12,-11.898349457445557,,
3412,peta,296.75,1006.333333,1.2,0.0,0.0,0.0,838.611111,3.002742,0.00337,0.294882,-0.530351,1.275350399731596e-12,-11.89437047737679,,
3413,peta,296.85,1000.4,1.2,0.0,0.0,0.0,833.666667,3.000173,0.003369,0.296731,-0.527637,1.2833467743589804e-12,-11.891655976640227,,
3414,peta,296.95,992.8,1.2,0.0,0.0,0.0,827.333333,2.996862,0.003368,0.299104,-0.524178,1.2936065749724698e-12,-11.888197785721472,,
3415,peta,297.15,969.25,1.2,0.0,0.0,0.0,807.708333,2.986436,0.003365,0.306577,-0.51346,1.3259299424921915e-12,-11.877479421928857,,
3416,peta,297.25,965.05,1.2,0.0,0.0,0.0,804.208333,2.98455,0.003364,0.308015,-0.511428,1.3321486879690183e-12,-11.875447298618722,,
3417,peta,297.65,927.8,1.2,0.0,0.0,0.0,773.166667,2.967454,0.00336,0.320813,-0.493748,1.3874973804486724e-12,-11.857767828138808,,
3418,peta,298.05,890.675,1.2,0.0,0.0,0.0,742.229167,2.949715,0.003355,0.334634,-0.47543,1.4472731892509115e-12,-11.83944948312718,,
3419,peta,298.15,884.8,1.2,0.0,0.0,0.0,737.333333,2.946845,0.003354,0.336969,-0.47241,1.4573717703435803e-12,-11.836429647122703,,
3420,peta,298.25,869.741176,1.2,0.0,0.0,0.0,724.784314,2.939389,0.003353,0.342918,-0.46481,1.4831021832223157e-12,-11.828828925788349,,
3421,peta,298.35,864.871429,1.2,0.0,0.0,0.0,720.72619,2.936951,0.003352,0.344965,-0.462226,1.491953009732142e-12,-11.82624485510424,,
3422,peta,298.45,850.394828,1.2,0.0,0.0,0.0,708.662356,2.929612,0.003351,0.350955,-0.454749,1.517859685397608e-12,-11.818768373812135,,
3423,peta,298.55,832.5625,1.2,0.0,0.0,0.0,693.802083,2.920406,0.00335,0.358592,-0.4454,1.5508895976647726e-12,-11.809419116971393,,
3424,peta,298.65,822.716949,1.2,0.0,0.0,0.0,685.597458,2.915249,0.003348,0.363005,-0.440088,1.5699749674413496e-12,-11.804107272169594,,
3425,peta,298.75,820.9,1.2,0.0,0.0,0.0,684.083333,2.914284,0.003347,0.36393,-0.438982,1.5739767447724034e-12,-11.803001688553593,,
3426,peta,298.85,810.1,1.2,0.0,0.0,0.0,675.083333,2.908533,0.003346,0.368905,-0.433085,1.5954943887762133e-12,-11.797104718846098,,
3427,peta,298.95,801.596875,1.2,0.0,0.0,0.0,667.997396,2.903954,0.003345,0.372943,-0.428357,1.6129585072441238e-12,-11.792376804530873,,
3428,peta,299.05,799.9,1.2,0.0,0.0,0.0,666.583333,2.903031,0.003344,0.373859,-0.427292,1.6169208569514926e-12,-11.79131123688421,,
3429,peta,299.15,784.466667,1.2,0.0,0.0,0.0,653.722222,2.894571,0.003343,0.381342,-0.418685,1.6492829363767512e-12,-11.78270483424836,,
3430,peta,299.25,784.3,1.2,0.0,0.0,0.0,653.583333,2.89448,0.003342,0.38155,-0.418448,1.6501848560543e-12,-11.782467402775481,,
3431,peta,299.35,776.05,1.2,0.0,0.0,0.0,646.708333,2.889889,0.003341,0.385735,-0.41371,1.6682848749015296e-12,-11.777729787610726,,
3432,peta,299.45,764.476923,1.2,0.0,0.0,0.0,637.064103,2.883359,0.003339,0.391706,-0.40704,1.6941060387394793e-12,-11.771059409472766,,
3433,peta,299.55,754.604687,1.2,0.0,0.0,0.0,628.83724,2.877715,0.003338,0.396963,-0.40125,1.7168425913782067e-12,-11.76526952128033,,
3434,peta,299.65,739.378689,1.2,0.0,0.0,0.0,616.148907,2.868861,0.003337,0.405273,-0.392253,1.7527824106101125e-12,-11.756271993624722,,
3435,peta,299.75,731.023485,1.2,0.0,0.0,0.0,609.186237,2.86393,0.003336,0.410042,-0.387172,1.7734073966489723e-12,-11.751191484482348,,
3436,peta,299.85,726.8,1.2,0.0,0.0,0.0,605.666667,2.861415,0.003335,0.412562,-0.384511,1.7843078563388188e-12,-11.748530212306036,,
3437,peta,299.95,721.966667,1.2,0.0,0.0,0.0,601.638889,2.858516,0.003334,0.415462,-0.381468,1.7968522701214926e-12,-11.74548762734756,,
3438,peta,300.05,713.589474,1.2,0.0,0.0,0.0,594.657895,2.853448,0.003333,0.42048,-0.376255,1.8185525241014724e-12,-11.740274150975496,,
3439,peta,300.15,711.085714,1.2,0.0,0.0,0.0,592.571429,2.851919,0.003332,0.422101,-0.374584,1.8255639343063586e-12,-11.738602952727819,,
3440,peta,300.25,702.5425,1.2,0.0,0.0,0.0,585.452083,2.846671,0.003331,0.427376,-0.36919,1.8483791774061082e-12,-11.733208932594668,,
