,compound,x,Temperature,rho,w_mass,w_vol,Viscosity,Kin_viscosity,E
4065,peta,19.858184845915822,38.89999999999998,1.18,5.8,8.278898727439879,90.32291666666661,76.54484463276832,65196.79748829708
4066,peta,19.858184845915822,39.0,1.18,5.8,8.278898727439879,89.40799999999997,75.7694915254237,65196.79748829709
4067,peta,19.858184845915822,39.10000000000002,1.18,5.8,8.278898727439879,89.00000000000003,75.42372881355935,65196.79748829709
4068,peta,19.858184845915822,39.19999999999999,1.18,5.8,8.278898727439879,87.79285714285713,74.40072639225181,65196.79748829709
4069,peta,19.858184845915822,39.30000000000001,1.18,5.8,8.278898727439879,87.61250000000004,74.24788135593224,65196.79748829709
4070,peta,19.858184845915822,39.39999999999998,1.18,5.8,8.278898727439879,87.60000000000007,74.23728813559327,65196.79748829708
4071,peta,19.858184845915822,39.5,1.18,5.8,8.278898727439879,86.20000000000005,73.05084745762716,65196.797488297096
4072,peta,19.858184845915822,39.60000000000002,1.18,5.8,8.278898727439879,86.21666666666663,73.0649717514124,65196.79748829709
4073,peta,19.858184845915822,39.69999999999999,1.18,5.8,8.278898727439879,86.06666666666668,72.93785310734465,65196.79748829708
4074,peta,19.858184845915822,39.80000000000001,1.18,5.8,8.278898727439879,85.00000000000006,72.0338983050848,65196.79748829709
4075,peta,19.858184845915822,39.89999999999998,1.18,5.8,8.278898727439879,84.00000000000007,71.18644067796616,65196.79748829708
4076,peta,19.858184845915822,40.0,1.18,5.8,8.278898727439879,83.75614035087715,70.97977995837049,65196.79748829709
4077,peta,19.858184845915822,40.10000000000002,1.18,5.8,8.278898727439879,83.4,70.67796610169492,65196.79748829709
4078,peta,30.302472243878253,15.199999999999989,1.16,9.75,13.681230947887936,312.9,269.7413793103448,57886.5728098312
4079,peta,30.302472243878253,15.600000000000023,1.16,9.75,13.681230947887936,316.90000000000003,273.18965517241384,57886.5728098312
4080,peta,30.302472243878253,15.699999999999989,1.16,9.75,13.681230947887938,316.3999999999999,272.7586206896551,57886.57280983121
4081,peta,30.302472243878253,15.800000000000011,1.16,9.75,13.681230947887936,312.15,269.0948275862069,57886.5728098312
4082,peta,30.302472243878253,15.899999999999977,1.16,9.75,13.681230947887936,305.9,263.7068965517241,57886.5728098312
4083,peta,30.302472243878253,15.95999999999998,1.16,9.75,13.681230947887936,307.3999999999999,264.99999999999994,57886.5728098312
4084,peta,30.302472243878253,16.0,1.16,9.75,13.681230947887936,303.26400000000007,261.43448275862073,57886.5728098312
4085,peta,30.302472243878253,16.00999999999999,1.16,9.75,13.681230947887935,303.93333333333334,262.0114942528736,57886.5728098312
4086,peta,30.302472243878253,16.19999999999999,1.16,9.75,13.681230947887936,298.476923076923,257.30769230769226,57886.5728098312
4087,peta,30.302472243878253,16.30000000000001,1.16,9.75,13.681230947887936,298.15,257.0258620689656,57886.5728098312
4088,peta,30.302472243878253,16.399999999999977,1.16,9.75,13.681230947887935,294.94166666666666,254.2600574712644,57886.5728098312
4089,peta,30.302472243878253,16.45999999999998,1.16,9.75,13.681230947887936,295.0,254.31034482758622,57886.5728098312
4090,peta,30.302472243878253,16.5,1.16,9.75,13.681230947887936,290.5198347107438,250.44813337133087,57886.5728098312
4091,peta,30.302472243878253,16.600000000000023,1.16,9.75,13.681230947887936,287.5764705882353,247.9107505070994,57886.5728098312
4092,peta,30.302472243878253,16.69999999999999,1.16,9.75,13.681230947887936,284.5896551724138,245.33590963139122,57886.572809831196
4093,peta,30.302472243878253,16.70999999999998,1.16,9.75,13.681230947887936,283.1500000000001,244.09482758620697,57886.5728098312
4094,peta,30.302472243878253,16.80000000000001,1.16,9.75,13.681230947887938,281.3628205128206,242.55415561450047,57886.5728098312
4095,peta,30.302472243878253,16.810000000000002,1.16,9.75,13.681230947887936,282.02500000000003,243.12500000000006,57886.5728098312
4096,peta,30.302472243878253,16.899999999999977,1.16,9.75,13.681230947887936,278.9114503816793,240.4409055014477,57886.5728098312
4097,peta,30.302472243878253,16.910000000000025,1.16,9.75,13.681230947887935,279.52500000000003,240.96982758620697,57886.5728098312
4098,peta,30.302472243878253,17.0,1.16,9.75,13.681230947887936,276.56666666666655,238.41954022988497,57886.5728098312
4099,peta,30.302472243878253,17.00999999999999,1.16,9.75,13.681230947887936,276.8999999999999,238.7068965517241,57886.5728098312
4100,peta,30.302472243878253,17.100000000000023,1.16,9.75,13.681230947887936,274.8999999999998,236.9827586206895,57886.5728098312
4101,peta,30.302472243878253,17.19999999999999,1.16,9.75,13.681230947887936,272.3999999999999,234.8275862068965,57886.5728098312
4102,peta,30.302472243878253,17.399999999999977,1.16,9.75,13.681230947887938,268.58181818181816,231.53605015673978,57886.57280983121
4103,peta,30.302472243878253,17.410000000000025,1.16,9.75,13.681230947887936,268.40000000000003,231.37931034482764,57886.5728098312
4104,peta,30.302472243878253,17.5,1.16,9.75,13.681230947887938,264.95227272727266,228.40713166144195,57886.57280983121
4105,peta,30.302472243878253,17.560000000000002,1.16,9.75,13.681230947887935,264.4,227.9310344827586,57886.5728098312
4106,peta,30.302472243878253,17.600000000000023,1.16,9.75,13.681230947887936,261.9892857142857,225.85283251231527,57886.5728098312
4107,peta,30.302472243878253,17.69999999999999,1.16,9.75,13.681230947887936,259.7999999999999,223.96551724137925,57886.5728098312
4108,peta,30.302472243878253,17.80000000000001,1.16,9.75,13.681230947887938,257.9794871794871,222.3961096374889,57886.5728098312
4109,peta,30.302472243878253,17.899999999999977,1.16,9.75,13.681230947887936,255.38404255319148,220.15865737344095,57886.5728098312
4110,peta,30.302472243878253,18.399999999999977,1.16,9.75,13.681230947887935,247.8999999999999,213.70689655172407,57886.5728098312
4111,peta,30.302472243878253,18.69999999999999,1.16,9.75,13.681230947887936,241.14999999999995,207.88793103448273,57886.5728098312
4112,peta,30.302472243878253,18.80000000000001,1.16,9.75,13.681230947887936,237.3,204.5689655172414,57886.5728098312
4113,peta,30.302472243878253,19.0,1.16,9.75,13.681230947887936,233.99999999999994,201.72413793103445,57886.5728098312
4114,peta,30.302472243878253,19.30000000000001,1.16,9.75,13.681230947887936,229.75000000000006,198.06034482758628,57886.5728098312
4115,peta,30.302472243878253,19.399999999999977,1.16,9.75,13.681230947887936,228.625,197.0905172413793,57886.5728098312
4116,peta,30.302472243878253,19.5,1.16,9.75,13.681230947887936,224.85,193.83620689655174,57886.5728098312
4117,peta,30.302472243878253,19.600000000000023,1.16,9.75,13.681230947887936,219.49999999999994,189.22413793103445,57886.5728098312
4118,peta,30.302472243878253,19.69999999999999,1.16,9.75,13.681230947887936,216.40217391304347,186.5535982008996,57886.572809831196
4119,peta,30.302472243878253,19.80000000000001,1.16,9.75,13.681230947887935,213.66666666666663,184.19540229885055,57886.5728098312
4120,peta,30.302472243878253,19.899999999999977,1.16,9.75,13.681230947887936,211.98305084745763,182.7440093512566,57886.5728098312
4121,peta,30.302472243878253,20.0,1.16,9.75,13.681230947887936,210.05714285714282,181.08374384236453,57886.5728098312
4122,peta,30.302472243878253,20.00999999999999,1.16,9.75,13.681230947887936,210.10937499999997,181.12877155172413,57886.5728098312
4123,peta,30.302472243878253,20.060000000000002,1.16,9.75,13.681230947887936,210.15686274509798,181.16970926301548,57886.5728098312
4124,peta,30.302472243878253,20.100000000000023,1.16,9.75,13.681230947887936,209.53333333333325,180.63218390804593,57886.5728098312
4125,peta,30.302472243878253,20.19999999999999,1.16,9.75,13.681230947887936,184.64999999999992,159.18103448275855,57886.5728098312
4126,peta,30.302472243878253,20.30000000000001,1.16,9.75,13.681230947887936,205.93999999999997,177.5344827586207,57886.5728098312
4127,peta,30.302472243878253,20.399999999999977,1.16,9.75,13.681230947887935,204.1263157894737,175.97096188747733,57886.5728098312
4128,peta,30.302472243878253,20.5,1.16,9.75,13.681230947887936,202.27878787878788,174.37826541274816,57886.5728098312
4129,peta,30.302472243878253,20.600000000000023,1.16,9.75,13.681230947887936,200.67407407407407,172.99489144316735,57886.5728098312
