,compound,T,Nu,rho,w_mass,w_vol,x,V,ln_Nu,1_T,D,ln_D
4153,peta,301.05,40.2,1.11,19.76,26.532153,49.775459,36.216216,3.693867,0.003322,7.488806,2.013409
4154,peta,301.15,40.0,1.11,19.76,26.532153,49.775459,36.036036,3.688879,0.003321,7.52875,2.018729
4155,peta,301.25,39.96,1.11,19.76,26.532153,49.775459,36.0,3.687877,0.00332,7.538789,2.020062
4156,peta,301.35,39.6,1.11,19.76,26.532153,49.775459,35.675676,3.678829,0.003318,7.609848,2.029443
4157,peta,301.55,39.001538,1.11,19.76,26.532153,49.775459,35.136521,3.663601,0.003316,7.731746,2.045335
4158,peta,301.65,38.886567,1.11,19.76,26.532153,49.775459,35.032943,3.660647,0.003315,7.757177,2.048619
4159,peta,301.75,38.692593,1.11,19.76,26.532153,49.775459,34.858192,3.655645,0.003314,7.79865,2.053951
4160,peta,301.85,38.566667,1.11,19.76,26.532153,49.775459,34.744745,3.652385,0.003313,7.826707,2.057542
4161,peta,302.05,38.0,1.11,19.76,26.532153,49.775459,34.234234,3.637586,0.003311,7.948684,2.073006
4162,peta,302.15,38.0,1.11,19.76,26.532153,49.775459,34.234234,3.637586,0.00331,7.951316,2.073337
4163,peta,302.25,37.9,1.11,19.76,26.532153,49.775459,34.144144,3.634951,0.003309,7.974934,2.076303
4164,peta,302.35,37.666667,1.11,19.76,26.532153,49.775459,33.933934,3.62877,0.003307,8.026991,2.08281
4165,peta,302.55,37.33,1.11,19.76,26.532153,49.775459,33.630631,3.619786,0.003305,8.104741,2.092449
4166,peta,302.65,37.34,1.11,19.76,26.532153,49.775459,33.63964,3.620059,0.003304,8.105249,2.092512
4167,peta,302.75,36.677778,1.11,19.76,26.532153,49.775459,33.043043,3.602163,0.003303,8.254317,2.110736
4168,peta,302.85,36.6,1.11,19.76,26.532153,49.775459,32.972973,3.600048,0.003302,8.27459,2.113189
4169,peta,302.95,36.38,1.11,19.76,26.532153,49.775459,32.774775,3.593994,0.003301,8.327378,2.119549
4170,peta,303.05,36.363636,1.11,19.76,26.532153,49.775459,32.760033,3.593548,0.0033,8.333875,2.120329
4171,peta,303.15,36.1,1.11,19.76,26.532153,49.775459,32.522523,3.586289,0.003299,8.397507,2.127935
4172,peta,303.25,35.823077,1.11,19.76,26.532153,49.775459,32.273042,3.57859,0.003298,8.465214,2.135965
4173,peta,303.35,35.816667,1.11,19.76,26.532153,49.775459,32.267267,3.57841,0.003297,8.469521,2.136474
4174,peta,303.45,35.67,1.11,19.76,26.532153,49.775459,32.135135,3.574287,0.003295,8.507149,2.140907
4175,peta,303.55,35.58,1.11,19.76,26.532153,49.775459,32.054054,3.571745,0.003294,8.531478,2.143763
4176,peta,303.65,35.0,1.11,19.76,26.532153,49.775459,31.531532,3.555348,0.003293,8.675714,2.160528
4177,peta,303.75,35.025,1.11,19.76,26.532153,49.775459,31.554054,3.556059,0.003292,8.672377,2.160143
4178,peta,303.95,34.152,1.11,19.76,26.532153,49.775459,30.767568,3.530779,0.00329,8.899918,2.186042
4179,peta,304.05,34.026087,1.11,19.76,26.532153,49.775459,30.654132,3.527121,0.003289,8.935791,2.190065
4180,peta,304.15,33.921348,1.11,19.76,26.532153,49.775459,30.559773,3.524041,0.003288,8.96633,2.193476
4181,peta,304.35,33.55,1.11,19.76,26.532153,49.775459,30.225225,3.513036,0.003286,9.071535,2.205141
4182,peta,304.45,33.025,1.11,19.76,26.532153,49.775459,29.752252,3.497259,0.003285,9.218774,2.221242
4183,peta,304.55,33.088889,1.11,19.76,26.532153,49.775459,29.80981,3.499169,0.003284,9.203996,2.219638
4184,peta,304.65,32.917647,1.11,19.76,26.532153,49.775459,29.655538,3.494008,0.003282,9.254914,2.225155
4185,peta,304.75,32.904167,1.11,19.76,26.532153,49.775459,29.643393,3.493599,0.003281,9.261745,2.225892
4186,peta,304.85,32.7,1.11,19.76,26.532153,49.775459,29.459459,3.487375,0.00328,9.32263,2.232445
4187,peta,304.95,32.510909,1.11,19.76,26.532153,49.775459,29.289107,3.481573,0.003279,9.379928,2.238572
4188,peta,305.05,32.251667,1.11,19.76,26.532153,49.775459,29.055556,3.473564,0.003278,9.458426,2.246906
4189,peta,305.15,31.986022,1.11,19.76,26.532153,49.775459,28.816236,3.465293,0.003277,9.540105,2.255504
4190,peta,305.35,31.6,1.11,19.76,26.532153,49.775459,28.468468,3.453157,0.003275,9.662975,2.268302
4191,peta,305.45,31.5,1.11,19.76,26.532153,49.775459,28.378378,3.449988,0.003274,9.696825,2.271799
4192,peta,305.55,31.131579,1.11,19.76,26.532153,49.775459,28.046468,3.438198,0.003273,9.814793,2.283891
4193,peta,305.65,31.0,1.11,19.76,26.532153,49.775459,27.927928,3.433987,0.003272,9.859677,2.288453
4194,peta,305.75,31.016667,1.11,19.76,26.532153,49.775459,27.942943,3.434523,0.003271,9.857603,2.288243
4195,peta,305.85,31.0,1.11,19.76,26.532153,49.775459,27.927928,3.433987,0.00327,9.866129,2.289108
4196,peta,305.95,31.0,1.11,19.76,26.532153,49.775459,27.927928,3.433987,0.003269,9.869355,2.289434
4197,peta,306.05,30.933333,1.11,19.76,26.532153,49.775459,27.867868,3.43183,0.003267,9.893858,2.291914
4198,peta,306.15,30.020833,1.11,19.76,26.532153,49.775459,27.045796,3.401886,0.003266,10.197918,2.322184
4199,peta,306.25,30.0,1.11,19.76,26.532153,49.775459,27.027027,3.401197,0.003265,10.208333,2.323204
4200,peta,306.35,30.0,1.11,19.76,26.532153,49.775459,27.027027,3.401197,0.003264,10.211667,2.323531
4201,peta,306.45,29.831818,1.11,19.76,26.532153,49.775459,26.875512,3.395574,0.003263,10.272589,2.329479
4202,peta,306.55,29.8,1.11,19.76,26.532153,49.775459,26.846847,3.394508,0.003262,10.286913,2.330872
4203,peta,306.65,29.6,1.11,19.76,26.532153,49.775459,26.666667,3.387774,0.003261,10.359797,2.337933
4204,peta,306.75,29.15,1.11,19.76,26.532153,49.775459,26.261261,3.372415,0.00326,10.523156,2.353578
4205,peta,306.85,29.0,1.11,19.76,26.532153,49.775459,26.126126,3.367296,0.003259,10.581034,2.359063
4206,peta,306.95,29.0,1.11,19.76,26.532153,49.775459,26.126126,3.367296,0.003258,10.584483,2.359389
4207,peta,307.05,29.0,1.11,19.76,26.532153,49.775459,26.126126,3.367296,0.003257,10.587931,2.359715
4208,peta,307.15,28.92,1.11,19.76,26.532153,49.775459,26.054054,3.364532,0.003256,10.620678,2.362803
4209,peta,307.25,28.92,1.11,19.76,26.532153,49.775459,26.054054,3.364532,0.003255,10.624136,2.363128
4210,peta,307.35,28.809091,1.11,19.76,26.532153,49.775459,25.954136,3.36065,0.003254,10.668507,2.367296
4211,peta,307.45,28.321739,1.11,19.76,26.532153,49.775459,25.51508,3.343554,0.003253,10.855619,2.384683
4212,peta,307.55,28.292857,1.11,19.76,26.532153,49.775459,25.48906,3.342585,0.003252,10.870235,2.386028
4213,peta,307.65,28.211765,1.11,19.76,26.532153,49.775459,25.416004,3.339714,0.00325,10.905025,2.389224
4214,peta,307.75,28.0,1.11,19.76,26.532153,49.775459,25.225225,3.332205,0.003249,10.991071,2.397083
4215,peta,307.85,28.0,1.11,19.76,26.532153,49.775459,25.225225,3.332205,0.003248,10.994643,2.397408
4216,peta,307.95,27.72549,1.11,19.76,26.532153,49.775459,24.977919,3.322349,0.003247,11.107107,2.407585
4217,peta,308.05,27.475,1.11,19.76,26.532153,49.775459,24.752252,3.313274,0.003246,11.212011,2.416986
4218,peta,308.15,27.324444,1.11,19.76,26.532153,49.775459,24.616617,3.307778,0.003245,11.277448,2.422805
4219,peta,308.25,27.15042,1.11,19.76,26.532153,49.775459,24.459838,3.30139,0.003244,11.353415,2.429519
4220,peta,308.35,27.071429,1.11,19.76,26.532153,49.775459,24.388674,3.298477,0.003243,11.390237,2.432757
4221,peta,308.45,26.95,1.11,19.76,26.532153,49.775459,24.279279,3.293982,0.003242,11.445269,2.437576
4222,peta,308.55,26.85,1.11,19.76,26.532153,49.775459,24.189189,3.290264,0.003241,11.49162,2.441618
4223,peta,308.65,26.533333,1.11,19.76,26.532153,49.775459,23.903904,3.278357,0.00324,11.632538,2.453806
4224,peta,308.75,26.57,1.11,19.76,26.532153,49.775459,23.936937,3.279754,0.003239,11.620248,2.452749
4225,peta,308.85,26.581818,1.11,19.76,26.532153,49.775459,23.947584,3.280226,0.003238,11.618844,2.452628
4226,peta,308.95,26.5,1.11,19.76,26.532153,49.775459,23.873874,3.277145,0.003237,11.658491,2.456035
4227,peta,309.05,26.065217,1.11,19.76,26.532153,49.775459,23.482178,3.260588,0.003236,11.856797,2.472901
4228,peta,309.15,26.06,1.11,19.76,26.532153,49.775459,23.477477,3.260395,0.003235,11.863008,2.473425
4229,peta,309.25,26.061538,1.11,19.76,26.532153,49.775459,23.478863,3.260454,0.003234,11.866145,2.473689
4230,peta,309.35,25.905,1.11,19.76,26.532153,49.775459,23.337838,3.254436,0.003233,11.94171,2.480037
4231,peta,309.55,25.346154,1.11,19.76,26.532153,49.775459,22.834373,3.232534,0.00323,12.212898,2.502493
4232,peta,309.65,25.453704,1.11,19.76,26.532153,49.775459,22.931265,3.236831,0.003229,12.165224,2.498581
4233,peta,309.75,25.2,1.11,19.76,26.532153,49.775459,22.702703,3.226812,0.003228,12.291667,2.508922
4234,peta,309.95,25.0,1.11,19.76,26.532153,49.775459,22.522523,3.218876,0.003226,12.398,2.517535
4235,peta,310.05,25.0,1.11,19.76,26.532153,49.775459,22.522523,3.218876,0.003225,12.402,2.517858
4236,peta,310.15,25.0,1.11,19.76,26.532153,49.775459,22.522523,3.218876,0.003224,12.406,2.51818
4237,peta,310.25,24.984615,1.11,19.76,26.532153,49.775459,22.508663,3.218258,0.003223,12.417642,2.519118
4238,peta,310.35,24.8,1.11,19.76,26.532153,49.775459,22.342342,3.210844,0.003222,12.514113,2.526857
4239,peta,310.45,24.291667,1.11,19.76,26.532153,49.775459,21.884384,3.190082,0.003221,12.780103,2.54789
4240,peta,310.55,24.4,1.11,19.76,26.532153,49.775459,21.981982,3.194549,0.00322,12.727459,2.543762
4241,peta,310.65,24.39,1.11,19.76,26.532153,49.775459,21.972973,3.19414,0.003219,12.736777,2.544494
4242,peta,310.75,24.061111,1.11,19.76,26.532153,49.775459,21.676677,3.180588,0.003218,12.915031,2.558392
4243,peta,310.85,24.082353,1.11,19.76,26.532153,49.775459,21.695813,3.181471,0.003217,12.907792,2.557831
4244,peta,310.95,24.0,1.11,19.76,26.532153,49.775459,21.621622,3.178054,0.003216,12.95625,2.561578
4245,peta,311.05,23.903125,1.11,19.76,26.532153,49.775459,21.534347,3.174007,0.003215,13.012943,2.565944
4246,peta,311.15,23.19,1.11,19.76,26.532153,49.775459,20.891892,3.14362,0.003214,13.417421,2.596554
4247,peta,311.25,23.461111,1.11,19.76,26.532153,49.775459,21.136136,3.155288,0.003213,13.266635,2.585252
4248,peta,311.35,23.5,1.11,19.76,26.532153,49.775459,21.171171,3.157,0.003212,13.248936,2.583917
4249,peta,311.45,23.4,1.11,19.76,26.532153,49.775459,21.081081,3.152736,0.003211,13.309829,2.588503
4250,peta,311.55,23.0,1.11,19.76,26.532153,49.775459,20.720721,3.135494,0.00321,13.545652,2.606066
4251,peta,311.65,23.066667,1.11,19.76,26.532153,49.775459,20.780781,3.13838,0.003209,13.510838,2.603492
4252,peta,311.75,23.0,1.11,19.76,26.532153,49.775459,20.720721,3.135494,0.003208,13.554348,2.606707
4253,peta,311.95,22.8,1.11,19.76,26.532153,49.775459,20.540541,3.126761,0.003206,13.682018,2.616082
4254,peta,312.05,22.35,1.11,19.76,26.532153,49.775459,20.135135,3.106704,0.003205,13.961969,2.636337
4255,peta,312.35,22.3,1.11,19.76,26.532153,49.775459,20.09009,3.104587,0.003202,14.006726,2.639538
4256,peta,312.45,22.175,1.11,19.76,26.532153,49.775459,19.977477,3.098962,0.003201,14.090192,2.645479
4257,peta,312.55,21.992763,1.11,19.76,26.532153,49.775459,19.8133,3.090675,0.003199,14.211493,2.654051
4258,peta,312.65,21.664937,1.11,19.76,26.532153,49.775459,19.517961,3.075586,0.003198,14.431152,2.669389
4259,peta,312.75,21.665574,1.11,19.76,26.532153,49.775459,19.518535,3.075628,0.003197,14.435344,2.66968
4260,peta,312.85,21.233333,1.11,19.76,26.532153,49.775459,19.129129,3.055452,0.003196,14.733909,2.690152
4261,peta,312.95,21.0,1.11,19.76,26.532153,49.775459,18.918919,3.044522,0.003195,14.902381,2.701521
4262,peta,313.05,21.235294,1.11,19.76,26.532153,49.775459,19.130896,3.055596,0.003194,14.741967,2.690698
4263,peta,313.15,21.0,1.11,19.76,26.532153,49.775459,18.918919,3.044522,0.003193,14.911905,2.70216
4264,peta,313.25,21.0,1.11,19.76,26.532153,49.775459,18.918919,3.044522,0.003192,14.916667,2.702479
4265,peta,313.35,21.0,1.11,19.76,26.532153,49.775459,18.918919,3.044522,0.003191,14.921429,2.702798
4266,peta,313.45,21.0,1.11,19.76,26.532153,49.775459,18.918919,3.044522,0.00319,14.92619,2.703117
4267,peta,287.85,686.596341,1.18,5.8,8.278899,19.858185,581.861306,6.531744,0.003474,0.419242,-0.869307
4268,peta,287.95,681.633333,1.18,5.8,8.278899,19.858185,577.655367,6.524491,0.003473,0.422441,-0.861705
4269,peta,288.05,674.88,1.18,5.8,8.278899,19.858185,571.932203,6.514534,0.003472,0.426817,-0.851401
4270,peta,288.15,669.32,1.18,5.8,8.278899,19.858185,567.220339,6.506261,0.00347,0.430512,-0.842781
4271,peta,288.25,660.447126,1.18,5.8,8.278899,19.858185,559.700955,6.492912,0.003469,0.436447,-0.829089
4272,peta,288.35,654.67973,1.18,5.8,8.278899,19.858185,554.81333,6.484143,0.003468,0.440444,-0.819971
4273,peta,288.45,649.4,1.18,5.8,8.278899,19.858185,550.338983,6.476047,0.003467,0.444179,-0.811527
4274,peta,288.55,642.866667,1.18,5.8,8.278899,19.858185,544.80226,6.465931,0.003466,0.448849,-0.801069
4275,peta,288.65,637.007547,1.18,5.8,8.278899,19.858185,539.836904,6.456769,0.003464,0.453134,-0.791567
4276,peta,288.75,630.472222,1.18,5.8,8.278899,19.858185,534.298493,6.446462,0.003463,0.45799,-0.780908
4277,peta,288.85,623.443478,1.18,5.8,8.278899,19.858185,528.341931,6.435251,0.003462,0.463314,-0.769351
4278,peta,288.95,615.408738,1.18,5.8,8.278899,19.858185,521.532829,6.42228,0.003461,0.469525,-0.756033
4279,peta,289.05,607.539189,1.18,5.8,8.278899,19.858185,514.86372,6.409408,0.00346,0.475772,-0.742817
4280,peta,289.15,600.145378,1.18,5.8,8.278899,19.858185,508.597778,6.397167,0.003458,0.4818,-0.730226
4281,peta,289.25,593.95061,1.18,5.8,8.278899,19.858185,503.347974,6.386787,0.003457,0.486993,-0.719505
4282,peta,289.35,589.638462,1.18,5.8,8.278899,19.858185,499.693611,6.379508,0.003456,0.490724,-0.711873
4283,peta,289.45,578.125,1.18,5.8,8.278899,19.858185,489.936441,6.359565,0.003455,0.50067,-0.691808
4284,peta,289.55,579.373913,1.18,5.8,8.278899,19.858185,490.994842,6.361946,0.003454,0.499764,-0.69362
4285,peta,289.65,578.736842,1.18,5.8,8.278899,19.858185,490.454951,6.360846,0.003452,0.500487,-0.692175
4286,peta,289.75,570.255581,1.18,5.8,8.278899,19.858185,483.267442,6.346078,0.003451,0.508106,-0.677066
4287,peta,289.85,562.033333,1.18,5.8,8.278899,19.858185,476.299435,6.33155,0.00345,0.515717,-0.662198
4288,peta,289.95,555.406154,1.18,5.8,8.278899,19.858185,470.683181,6.319693,0.003449,0.52205,-0.649991
4289,peta,290.05,548.347879,1.18,5.8,8.278899,19.858185,464.701592,6.3069,0.003448,0.528953,-0.636857
4290,peta,290.15,544.026316,1.18,5.8,8.278899,19.858185,461.039251,6.298997,0.003446,0.533338,-0.6286
4291,peta,290.25,540.6,1.18,5.8,8.278899,19.858185,458.135593,6.292677,0.003445,0.536903,-0.621937
4292,peta,290.35,536.85,1.18,5.8,8.278899,19.858185,454.957627,6.285718,0.003444,0.54084,-0.614632
4293,peta,290.45,533.1,1.18,5.8,8.278899,19.858185,451.779661,6.278708,0.003443,0.544832,-0.607278
4294,peta,290.55,531.6,1.18,5.8,8.278899,19.858185,450.508475,6.275891,0.003442,0.546558,-0.604116
4295,peta,290.65,525.096667,1.18,5.8,8.278899,19.858185,444.997175,6.263573,0.003441,0.553517,-0.591463
4296,peta,290.75,523.454545,1.18,5.8,8.278899,19.858185,443.605547,6.260443,0.003439,0.555445,-0.587986
4297,peta,290.85,515.516667,1.18,5.8,8.278899,19.858185,436.878531,6.245156,0.003438,0.564191,-0.572362
4298,peta,290.95,511.376667,1.18,5.8,8.278899,19.858185,433.370056,6.237098,0.003437,0.568954,-0.563955
4299,peta,291.05,507.1875,1.18,5.8,8.278899,19.858185,429.819915,6.228859,0.003436,0.573851,-0.555386
4300,peta,291.15,499.566667,1.18,5.8,8.278899,19.858185,423.361582,6.213719,0.003435,0.582805,-0.539902
4301,peta,291.25,493.480488,1.18,5.8,8.278899,19.858185,418.203803,6.201479,0.003433,0.590196,-0.527301
4302,peta,291.35,488.85,1.18,5.8,8.278899,19.858185,414.279661,6.192055,0.003432,0.595991,-0.51753
4303,peta,291.45,486.133333,1.18,5.8,8.278899,19.858185,411.977401,6.186481,0.003431,0.599527,-0.511614
4304,peta,291.55,480.851515,1.18,5.8,8.278899,19.858185,407.501284,6.175556,0.00343,0.60632,-0.500347
4305,peta,291.65,476.9,1.18,5.8,8.278899,19.858185,404.152542,6.167304,0.003429,0.611554,-0.491752
4306,peta,291.75,470.104348,1.18,5.8,8.278899,19.858185,398.393515,6.15295,0.003428,0.620607,-0.477057
4307,peta,291.85,469.678261,1.18,5.8,8.278899,19.858185,398.032424,6.152041,0.003426,0.621383,-0.475808
4308,peta,291.95,461.638462,1.18,5.8,8.278899,19.858185,391.219035,6.134777,0.003425,0.632421,-0.458199
4309,peta,292.05,454.388983,1.18,5.8,8.278899,19.858185,385.075409,6.118935,0.003424,0.642731,-0.442029
4310,peta,292.15,447.473729,1.18,5.8,8.278899,19.858185,379.215024,6.10361,0.003423,0.652887,-0.42635
4311,peta,292.25,443.276259,1.18,5.8,8.278899,19.858185,375.657847,6.094187,0.003422,0.659295,-0.416584
4312,peta,292.35,439.053435,1.18,5.8,8.278899,19.858185,372.079182,6.084617,0.003421,0.665864,-0.406669
4313,peta,292.45,435.666667,1.18,5.8,8.278899,19.858185,369.20904,6.076876,0.003419,0.67127,-0.398584
4314,peta,292.55,433.4,1.18,5.8,8.278899,19.858185,367.288136,6.071661,0.003418,0.675012,-0.393025
4315,peta,292.65,426.526667,1.18,5.8,8.278899,19.858185,361.463277,6.055658,0.003417,0.686124,-0.376698
4316,peta,292.75,424.547368,1.18,5.8,8.278899,19.858185,359.785905,6.051009,0.003416,0.689558,-0.371705
4317,peta,292.85,419.3,1.18,5.8,8.278899,19.858185,355.338983,6.038511,0.003415,0.698426,-0.358926
4318,peta,292.95,415.126087,1.18,5.8,8.278899,19.858185,351.801769,6.028578,0.003414,0.705689,-0.34858
4319,peta,293.05,407.171429,1.18,5.8,8.278899,19.858185,345.060533,6.009222,0.003412,0.719721,-0.328891
4320,peta,293.15,406.432143,1.18,5.8,8.278899,19.858185,344.434019,6.007407,0.003411,0.721277,-0.326733
4321,peta,293.25,398.81828,1.18,5.8,8.278899,19.858185,337.981593,5.988489,0.00341,0.735297,-0.30748
4322,peta,293.35,392.790476,1.18,5.8,8.278899,19.858185,332.873285,5.973268,0.003409,0.746836,-0.29191
4323,peta,293.45,388.834783,1.18,5.8,8.278899,19.858185,329.521002,5.96315,0.003408,0.754691,-0.281447
4324,peta,293.55,385.35,1.18,5.8,8.278899,19.858185,326.567797,5.954146,0.003407,0.761775,-0.272104
4325,peta,293.65,384.0,1.18,5.8,8.278899,19.858185,325.423729,5.950643,0.003405,0.764714,-0.268254
4326,peta,293.75,383.966667,1.18,5.8,8.278899,19.858185,325.39548,5.950554,0.003404,0.76504,-0.267827
4327,peta,293.85,377.211765,1.18,5.8,8.278899,19.858185,319.670987,5.932794,0.003403,0.779005,-0.249737
4328,peta,293.95,376.53125,1.18,5.8,8.278899,19.858185,319.09428,5.930995,0.003402,0.780679,-0.247591
4329,peta,294.05,374.175,1.18,5.8,8.278899,19.858185,317.097458,5.924714,0.003401,0.785862,-0.240974
4330,peta,294.15,371.9,1.18,5.8,8.278899,19.858185,315.169492,5.918625,0.0034,0.790938,-0.234535
4331,peta,294.25,366.675,1.18,5.8,8.278899,19.858185,310.741525,5.904454,0.003398,0.802482,-0.220046
4332,peta,294.35,364.695455,1.18,5.8,8.278899,19.858185,309.063945,5.899055,0.003397,0.807112,-0.214293
4333,peta,294.45,363.923077,1.18,5.8,8.278899,19.858185,308.409387,5.896917,0.003396,0.8091,-0.211833
4334,peta,294.55,356.95,1.18,5.8,8.278899,19.858185,302.5,5.877588,0.003395,0.825186,-0.192147
4335,peta,294.65,356.358824,1.18,5.8,8.278899,19.858185,301.999003,5.875923,0.003394,0.826835,-0.19015
4336,peta,294.75,350.311905,1.18,5.8,8.278899,19.858185,296.874496,5.858819,0.003393,0.841393,-0.172696
4337,peta,294.85,345.73617,1.18,5.8,8.278899,19.858185,292.996754,5.84567,0.003392,0.852818,-0.159209
4338,peta,294.95,340.334074,1.18,5.8,8.278899,19.858185,288.418707,5.829915,0.00339,0.866648,-0.143122
4339,peta,295.05,336.016578,1.18,5.8,8.278899,19.858185,284.759811,5.817155,0.003389,0.878082,-0.130016
4340,peta,295.15,333.433333,1.18,5.8,8.278899,19.858185,282.570621,5.809441,0.003388,0.885184,-0.121959
4341,peta,295.25,329.645455,1.18,5.8,8.278899,19.858185,279.360555,5.798012,0.003387,0.895659,-0.110195
4342,peta,295.35,329.385714,1.18,5.8,8.278899,19.858185,279.140436,5.797228,0.003386,0.896669,-0.109068
4343,peta,295.45,328.7125,1.18,5.8,8.278899,19.858185,278.569915,5.795176,0.003385,0.89881,-0.106684
4344,peta,295.55,324.409524,1.18,5.8,8.278899,19.858185,274.923325,5.782002,0.003384,0.91104,-0.093169
4345,peta,295.65,320.651724,1.18,5.8,8.278899,19.858185,271.738749,5.770338,0.003382,0.922028,-0.081179
4346,peta,295.75,318.32459,1.18,5.8,8.278899,19.858185,269.766602,5.763058,0.003381,0.929083,-0.073557
4347,peta,295.85,313.838,1.18,5.8,8.278899,19.858185,265.964407,5.748867,0.00338,0.942684,-0.059024
4348,peta,295.95,310.341463,1.18,5.8,8.278899,19.858185,263.00124,5.737659,0.003379,0.953627,-0.047483
4349,peta,296.05,308.354286,1.18,5.8,8.278899,19.858185,261.317191,5.731248,0.003378,0.960097,-0.040721
4350,peta,296.15,305.95,1.18,5.8,8.278899,19.858185,259.279661,5.723422,0.003377,0.967969,-0.032556
4351,peta,296.25,304.8,1.18,5.8,8.278899,19.858185,258.305085,5.719655,0.003376,0.971949,-0.028452
4352,peta,296.35,303.7,1.18,5.8,8.278899,19.858185,257.372881,5.71604,0.003374,0.975798,-0.024499
4353,peta,296.45,299.755556,1.18,5.8,8.278899,19.858185,254.030132,5.70296,0.003373,0.988972,-0.011089
4354,peta,296.55,298.98,1.18,5.8,8.278899,19.858185,253.372881,5.700376,0.003372,0.991872,-0.008161
4355,peta,296.65,298.642857,1.18,5.8,8.278899,19.858185,253.087167,5.699239,0.003371,0.993327,-0.006695
4356,peta,296.75,295.4,1.18,5.8,8.278899,19.858185,250.338983,5.68833,0.00337,1.00457,0.00456
