,compound,T,Nu,rho,w_mass,w_vol,w,C_but,C_comp,V,ln_Nu,T_1,D,ln_D,D_comp,ln_D_comp,D_but,ln_D_but
1759,ocm,303.85,32.136364,1.54,10.07,18.759133,38.728991,2.092256,3.310043,20.867769,3.469986,0.003291,9.455021,2.246546,6.50028650661022e-12,-25.759174862058327,2.3265806136502414e-11,-24.48403638104946
1760,ocm,303.95,32.02,1.54,10.07,18.759133,38.728991,2.092256,3.310043,20.792208,3.466347,0.00329,9.492505,2.250503,6.526056303944594e-12,-25.755218290159853,2.335804131849767e-11,-24.480079809150986
1761,ocm,304.05,31.85,1.54,10.07,18.759133,38.728991,2.092256,3.310043,20.681818,3.461036,0.003289,9.546311,2.256155,6.563047799808396e-12,-25.74956601723807,2.3490441170502846e-11,-24.474427536229204
1762,ocm,304.15,31.666667,1.54,10.07,18.759133,38.728991,2.092256,3.310043,20.562771,3.45525,0.003288,9.604737,2.262256,6.60321536192896e-12,-25.74346440947805,2.363420878941051e-11,-24.46832592846918
1763,ocm,304.25,31.479167,1.54,10.07,18.759133,38.728991,2.092256,3.310043,20.441017,3.449313,0.003287,9.665122,2.268524,6.644730197818778e-12,-25.73719702687224,2.3782798566587103e-11,-24.462058545863375
1764,ocm,304.35,31.421429,1.54,10.07,18.759133,38.728991,2.092256,3.310043,20.403525,3.44748,0.003286,9.686065,2.270688,6.6591281109039266e-12,-25.73503255422496,2.38343315342907e-11,-24.459894073216095
1765,ocm,304.45,31.2,1.54,10.07,18.759133,38.728991,2.092256,3.310043,20.25974,3.440403,0.003285,9.758013,2.278089,6.708592009944336e-12,-25.72763202154687,2.4011372574660143e-11,-24.452493540538
1766,ocm,304.55,31.045946,1.54,10.07,18.759133,38.728991,2.092256,3.310043,20.159705,3.435458,0.003284,9.809654,2.283367,6.744095357308641e-12,-25.722353755751755,2.413844604998078e-11,-24.447215274742888
1767,ocm,304.65,30.889744,1.54,10.07,18.759133,38.728991,2.092256,3.310043,20.058275,3.430422,0.003282,9.862497,2.288739,6.780424268114565e-12,-25.71698143951599,2.426847437951693e-11,-24.44184295850712
1768,ocm,304.75,30.6975,1.54,10.07,18.759133,38.728991,2.092256,3.310043,19.933442,3.424178,0.003281,9.927519,2.295311,6.825126457367465e-12,-25.710410246477167,2.4428472322373387e-11,-24.435271765468297
1769,ocm,304.85,30.7,1.54,10.07,18.759133,38.728991,2.092256,3.310043,19.935065,3.424257,0.00328,9.929967,2.295557,6.826810065036784e-12,-25.710163599025343,2.4434498285937373e-11,-24.435025118016476
1770,ocm,304.95,30.65,1.54,10.07,18.759133,38.728991,2.092256,3.310043,19.902597,3.422605,0.003279,9.949429,2.297515,6.840189839093661e-12,-25.708205630425773,2.448238713345832e-11,-24.433067149416903
1771,ocm,305.05,30.25,1.54,10.07,18.759133,38.728991,2.092256,3.310043,19.642857,3.409489,0.003278,10.084298,2.31098,6.932911343464866e-12,-25.694741283665007,2.4814255666205543e-11,-24.419602802656136
1772,ocm,305.15,30.113333,1.54,10.07,18.759133,38.728991,2.092256,3.310043,19.554113,3.404956,0.003277,10.133385,2.315835,6.966658845482287e-12,-25.689885368284568,2.4935044625081446e-11,-24.4147468872757
1773,ocm,305.25,29.95,1.54,10.07,18.759133,38.728991,2.092256,3.310043,19.448052,3.399517,0.003276,10.191987,2.321602,7.00694715469099e-12,-25.68411900835666,2.5079244421607947e-11,-24.408980527347794
1774,ocm,305.35,29.75,1.54,10.07,18.759133,38.728991,2.092256,3.310043,19.318182,3.392828,0.003275,10.263866,2.32863,7.056363591750812e-12,-25.677091269108512,2.525611558619759e-11,-24.401952788099642
1775,ocm,305.45,29.9,1.54,10.07,18.759133,38.728991,2.092256,3.310043,19.415584,3.397836,0.003274,10.215719,2.323928,7.023263091176526e-12,-25.68179317808688,2.5137642372963158e-11,-24.406654697078014
1776,ocm,305.55,29.5,1.54,10.07,18.759133,38.728991,2.092256,3.310043,19.155844,3.38439,0.003273,10.357627,2.337723,7.120824271110835e-12,-25.667997628790868,2.548683305809555e-11,-24.392859147781998
1777,ocm,305.65,29.6,1.54,10.07,18.759133,38.728991,2.092256,3.310043,19.220779,3.387752,0.003272,10.326014,2.334666,7.099090053018955e-12,-25.671054501641297,2.5409042009325633e-11,-24.39591602063243
1778,ocm,305.75,29.55,1.54,10.07,18.759133,38.728991,2.092256,3.310043,19.188312,3.386071,0.003271,10.34687,2.336684,7.113428600370645e-12,-25.669036766070843,2.5460362495372556e-11,-24.393898285061976
1779,ocm,305.85,29.3,1.54,10.07,18.759133,38.728991,2.092256,3.310043,19.025974,3.377582,0.00327,10.438567,2.345507,7.17646978541106e-12,-25.660213527120465,2.56859993174225e-11,-24.385075046111595
1780,ocm,305.95,29.36,1.54,10.07,18.759133,38.728991,2.092256,3.310043,19.064935,3.379609,0.003269,10.42064,2.343788,7.164145581884724e-12,-25.661932310623783,2.564188856480584e-11,-24.386793829614913
1781,ocm,306.05,29.205,1.54,10.07,18.759133,38.728991,2.092256,3.310043,18.964286,3.374321,0.003267,10.47937,2.349409,7.204521960476871e-12,-25.65631223698121,2.5786403579007695e-11,-24.38117375597234
1782,ocm,306.15,28.985714,1.54,10.07,18.759133,38.728991,2.092256,3.310043,18.821892,3.366792,0.003266,10.5621,2.357272,7.261398267688644e-12,-25.648448706781437,2.5989975088664014e-11,-24.373310225772567
1783,ocm,306.25,28.933333,1.54,10.07,18.759133,38.728991,2.092256,3.310043,18.787879,3.364985,0.003265,10.584677,2.359407,7.276920463982146e-12,-25.646313356404537,2.604553208748401e-11,-24.37117487539567
1784,ocm,306.35,28.7,1.54,10.07,18.759133,38.728991,2.092256,3.310043,18.636364,3.356885,0.003264,10.674216,2.367831,7.338477789912944e-12,-25.637889680379928,2.6265857885420916e-11,-24.36275119937106
1785,ocm,306.45,28.7,1.54,10.07,18.759133,38.728991,2.092256,3.310043,18.636364,3.356885,0.003263,10.6777,2.368157,7.340873245369091e-12,-25.637563309619853,2.6274431692466914e-11,-24.362424828610983
1786,ocm,306.55,28.6,1.54,10.07,18.759133,38.728991,2.092256,3.310043,18.571429,3.353396,0.003262,10.718531,2.371974,7.36894446551344e-12,-25.63374664040313,2.637490412014058e-11,-24.358608159394258
1787,ocm,306.65,28.441667,1.54,10.07,18.759133,38.728991,2.092256,3.310043,18.468615,3.34783,0.003261,10.781717,2.377852,7.41238413645993e-12,-25.627868982558578,2.6530383261228703e-11,-24.35273050154971
1788,ocm,306.75,28.32,1.54,10.07,18.759133,38.728991,2.092256,3.310043,18.38961,3.343552,0.00326,10.831568,2.382465,7.446656456810288e-12,-25.623255982020517,2.6653050648321364e-11,-24.348117501011647
1789,ocm,306.85,28.1625,1.54,10.07,18.759133,38.728991,2.092256,3.310043,18.287338,3.337971,0.003259,10.895695,2.388368,7.490743379616826e-12,-25.617353073709275,2.6810846431342432e-11,-24.342214592700405
1790,ocm,306.95,28.033333,1.54,10.07,18.759133,38.728991,2.092256,3.310043,18.203463,3.333378,0.003258,10.949465,2.393291,7.527710315432358e-12,-25.6124301953327,2.694315837809587e-11,-24.33729171432383
1791,ocm,307.05,27.844444,1.54,10.07,18.759133,38.728991,2.092256,3.310043,18.080808,3.326609,0.003257,11.027334,2.400377,7.581245277213718e-12,-25.605343645174663,2.7134770554122814e-11,-24.330205164165797
1792,ocm,307.15,27.743478,1.54,10.07,18.759133,38.728991,2.092256,3.310043,18.015246,3.322978,0.003256,11.07107,2.404335,7.611313518198161e-12,-25.601385354718317,2.7242390712849406e-11,-24.326246873709447
1793,ocm,307.25,27.514286,1.54,10.07,18.759133,38.728991,2.092256,3.310043,17.866419,3.314682,0.003255,11.166926,2.412956,7.677213892260362e-12,-25.5927644090328,2.747826113574461e-11,-24.317625928023933
1794,ocm,307.35,27.29661,1.54,10.07,18.759133,38.728991,2.092256,3.310043,17.725072,3.306736,0.003254,11.25964,2.421225,7.740954216894195e-12,-25.58449615208928,2.77064003161485e-11,-24.309357671080413
1795,ocm,307.45,27.025,1.54,10.07,18.759133,38.728991,2.092256,3.310043,17.548701,3.296741,0.003253,11.376503,2.43155,7.821297238039139e-12,-25.57417068791181,2.799396381853848e-11,-24.299032206902943
1796,ocm,307.55,27.05,1.54,10.07,18.759133,38.728991,2.092256,3.310043,17.564935,3.297685,0.003252,11.369686,2.430951,7.81661025617742e-12,-25.57477012642413,2.7977188186995295e-11,-24.29963164541526
1797,ocm,307.65,26.75,1.54,10.07,18.759133,38.728991,2.092256,3.310043,17.37013,3.286533,0.00325,11.500935,2.442428,7.90684325238096e-12,-25.563292496941532,2.830014985870814e-11,-24.288154015932665
1798,ocm,307.75,26.85,1.54,10.07,18.759133,38.728991,2.092256,3.310043,17.435065,3.29025,0.003249,11.461825,2.439022,7.879955552058927e-12,-25.56669885267633,2.8203913481663423e-11,-24.291560371667458
1799,ocm,307.85,26.85,1.54,10.07,18.759133,38.728991,2.092256,3.310043,17.435065,3.29025,0.003248,11.465549,2.439347,7.882516057518572e-12,-25.566373966383672,2.8213078035191183e-11,-24.291235485374802
1800,ocm,307.95,26.6,1.54,10.07,18.759133,38.728991,2.092256,3.310043,17.272727,3.280904,0.003247,11.577068,2.449026,7.959184425412223e-12,-25.556694580440617,2.848748922959035e-11,-24.28155609943175
1801,ocm,308.05,26.481818,1.54,10.07,18.759133,38.728991,2.092256,3.310043,17.195986,3.276422,0.003246,11.632509,2.453804,7.997300460548314e-12,-25.551917073626683,2.8623914029215203e-11,-24.276778592617813
1802,ocm,308.15,26.4625,1.54,10.07,18.759133,38.728991,2.092256,3.310043,17.183442,3.275706,0.003245,11.64478,2.454858,8.005736603085427e-12,-25.550862755838747,2.86541086455e-11,-24.27572427482988
1803,ocm,308.25,26.3,1.54,10.07,18.759133,38.728991,2.092256,3.310043,17.077922,3.269557,0.003244,11.720532,2.461342,8.057815757822797e-12,-25.54437859392528,2.8840510201283805e-11,-24.269240112916414
1804,ocm,308.35,26.25,1.54,10.07,18.759133,38.728991,2.092256,3.310043,17.045455,3.26765,0.003243,11.746667,2.46357,8.075783009612612e-12,-25.542151284386147,2.8904818535466068e-11,-24.26701280337728
1805,ocm,308.45,26.066667,1.54,10.07,18.759133,38.728991,2.092256,3.310043,16.926407,3.260646,0.003242,11.83312,2.470902,8.135219342538981e-12,-25.534818412801247,2.9117552881548087e-11,-24.25967993179238
1806,ocm,308.55,26.0,1.54,10.07,18.759133,38.728991,2.092256,3.310043,16.883117,3.258082,0.003241,11.867308,2.473787,8.158723197904387e-12,-25.53193343004042,2.920167781078556e-11,-24.256794949031555
1807,ocm,308.65,25.82,1.54,10.07,18.759133,38.728991,2.092256,3.310043,16.766234,3.251127,0.00324,11.953912,2.481059,8.21826307967101e-12,-25.52466223336461,2.941478277856873e-11,-24.249523752355742
1808,ocm,308.75,25.68,1.54,10.07,18.759133,38.728991,2.092256,3.310043,16.675325,3.245696,0.003239,12.022975,2.486819,8.265743858594119e-12,-25.51890138766559,2.958472584131095e-11,-24.243762906656723
1809,ocm,308.95,25.4,1.54,10.07,18.759133,38.728991,2.092256,3.310043,16.493506,3.234737,0.003237,12.163386,2.49843,8.362275646924408e-12,-25.50729051930352,2.993023213107502e-11,-24.23215203829465
1810,ocm,309.05,25.3,1.54,10.07,18.759133,38.728991,2.092256,3.310043,16.428571,3.230783,0.003236,12.215415,2.502699,8.398045494208357e-12,-25.503022116414208,3.0058259462115636e-11,-24.22788363540534
1811,ocm,309.15,24.775,1.54,10.07,18.759133,38.728991,2.092256,3.310043,16.087662,3.209785,0.003235,12.478305,2.523992,8.578781052474789e-12,-25.48172928099749,3.070514763486361e-11,-24.20659079998862
1812,ocm,309.25,24.788235,1.54,10.07,18.759133,38.728991,2.092256,3.310043,16.096257,3.210359,0.003234,12.475676,2.523781,8.57697412287137e-12,-25.48193993096208,3.069868027779977e-11,-24.20680144995321
1813,ocm,309.35,24.55,1.54,10.07,18.759133,38.728991,2.092256,3.310043,15.941558,3.20071,0.003233,12.600815,2.533761,8.663006098502888e-12,-25.47195932904955,3.1006605669172555e-11,-24.19682084804068
1814,ocm,309.45,24.5,1.54,10.07,18.759133,38.728991,2.092256,3.310043,15.909091,3.198673,0.003232,12.630612,2.536123,8.683491807748463e-12,-25.469597386151328,3.1079928058792096e-11,-24.194458905142458
1815,ocm,309.55,24.5,1.54,10.07,18.759133,38.728991,2.092256,3.310043,15.909091,3.198673,0.00323,12.634694,2.536447,8.686297912711381e-12,-25.46927428437146,3.10899716613317e-11,-24.194135803362588
1816,ocm,309.65,24.35,1.54,10.07,18.759133,38.728991,2.092256,3.310043,15.811688,3.19253,0.003229,12.716632,2.542911,8.742630325791388e-12,-25.462810018930547,3.129159646672882e-11,-24.187671537921677
1817,ocm,309.75,24.3,1.54,10.07,18.759133,38.728991,2.092256,3.310043,15.779221,3.190471,0.003228,12.746914,2.545289,8.763448477556042e-12,-25.46043162662327,3.136610873362416e-11,-24.1852931456144
1818,ocm,309.85,24.157143,1.54,10.07,18.759133,38.728991,2.092256,3.310043,15.686456,3.184576,0.003227,12.826434,2.551508,8.81811841641221e-12,-25.45421260014078,3.156178321622252e-11,-24.179074119131915
1819,ocm,309.95,24.05,1.54,10.07,18.759133,38.728991,2.092256,3.310043,15.616883,3.180133,0.003226,12.887734,2.556276,8.860261835667141e-12,-25.44944479918986,3.17126228171105e-11,-24.17430631818099
1820,ocm,310.05,23.925,1.54,10.07,18.759133,38.728991,2.092256,3.310043,15.535714,3.174922,0.003225,12.959248,2.56181,8.909427240099739e-12,-25.443911159329147,3.1888595486467195e-11,-24.16877267832028
1821,ocm,310.15,23.85,1.54,10.07,18.759133,38.728991,2.092256,3.310043,15.487013,3.171782,0.003224,13.004193,2.565272,8.940326888510595e-12,-25.44044896270124,3.1999191416182294e-11,-24.165310481692373
1822,ocm,310.25,23.7,1.54,10.07,18.759133,38.728991,2.092256,3.310043,15.38961,3.16544,0.003223,13.090717,2.571903,8.99981206171178e-12,-25.433817420842384,3.221210057123072e-11,-24.158678939833518
1823,ocm,310.35,23.633333,1.54,10.07,18.759133,38.728991,2.092256,3.310043,15.34632,3.16265,0.003222,13.131876,2.575043,9.028108537808048e-12,-25.430678234691953,3.2313379234337717e-11,-24.155539753683087
1824,ocm,310.45,23.325,1.54,10.07,18.759133,38.728991,2.092256,3.310043,15.146104,3.149492,0.003221,13.309753,2.588497,9.150398499710704e-12,-25.41722368570852,3.275107910236263e-11,-24.142085204699654
1825,ocm,310.55,23.305,1.54,10.07,18.759133,38.728991,2.092256,3.310043,15.133117,3.148643,0.00322,13.325467,2.589677,9.161201226232296e-12,-25.41604380760541,3.278974418900788e-11,-24.140905326596542
1826,ocm,310.65,23.140602,1.54,10.07,18.759133,38.728991,2.092256,3.310043,15.026365,3.14158,0.003219,13.424457,2.597078,9.22925618568329e-12,-25.408642657260923,3.303332629752021e-11,-24.133504176252053
1827,ocm,310.75,23.07944,1.54,10.07,18.759133,38.728991,2.092256,3.310043,14.986649,3.138931,0.003218,13.464365,2.600047,9.256693131225307e-12,-25.405674244309193,3.313152853142316e-11,-24.130535763300323
1828,ocm,310.85,22.953153,1.54,10.07,18.759133,38.728991,2.092256,3.310043,14.904645,3.133447,0.003217,13.542802,2.605855,9.310618166145544e-12,-25.3998656287616,3.3324536856068935e-11,-24.124727147752733
1829,ocm,310.95,22.790638,1.54,10.07,18.759133,38.728991,2.092256,3.310043,14.799116,3.126342,0.003216,13.64376,2.613282,9.380026696212258e-12,-25.3924385068364,3.3572963660504344e-11,-24.117300025827532
1830,ocm,311.05,22.724627,1.54,10.07,18.759133,38.728991,2.092256,3.310043,14.756251,3.123443,0.003215,13.687794,2.616504,9.410299338919888e-12,-25.389216352112463,3.368131541327079e-11,-24.114077871103593
1831,ocm,311.15,22.9,1.54,10.07,18.759133,38.728991,2.092256,3.310043,14.87013,3.131137,0.003214,13.587336,2.609138,9.341235458816268e-12,-25.396582596330983,3.3434122178958505e-11,-24.121444115322117
1832,ocm,286.55,76.166667,1.53,12.3,22.764552,44.18715,2.538991,3.207003,49.782135,4.332923,0.00349,3.762144,1.324989,2.5864581601737706e-12,-26.68073168183079,9.257443356317281e-12,-25.40559320082192
1833,ocm,286.65,75.685714,1.53,12.3,22.764552,44.18715,2.538991,3.207003,49.467787,4.326587,0.003489,3.787373,1.331673,2.6038024423866794e-12,-26.67404826143927,9.319521959642223e-12,-25.398909780430404
1834,ocm,286.75,75.142857,1.53,12.3,22.764552,44.18715,2.538991,3.207003,49.112979,4.319388,0.003487,3.816065,1.33922,2.6235280958051833e-12,-26.666501102557792,9.390123959705459e-12,-25.391362621548925
1835,ocm,286.85,74.7,1.53,12.3,22.764552,44.18715,2.538991,3.207003,48.823529,4.313477,0.003486,3.840027,1.345479,2.64000195595934e-12,-26.660241457876907,9.44908715098583e-12,-25.38510297686804
1836,ocm,286.95,74.166667,1.53,12.3,22.764552,44.18715,2.538991,3.207003,48.474946,4.306313,0.003485,3.868989,1.352993,2.6599131882487608e-12,-26.652727629664213,9.520353374392049e-12,-25.377589148655346
1837,ocm,287.05,73.74,1.53,12.3,22.764552,44.18715,2.538991,3.207003,48.196078,4.300544,0.003484,3.892731,1.359111,2.676236035440001e-12,-26.64660977297837,9.578776060524571e-12,-25.371471291969502
1838,ocm,287.15,73.2,1.53,12.3,22.764552,44.18715,2.538991,3.207003,47.843137,4.293191,0.003483,3.922814,1.366809,2.696917962089305e-12,-26.63891149044298,9.652800750892103e-12,-25.36377300943411
1839,ocm,287.25,72.75,1.53,12.3,22.764552,44.18715,2.538991,3.207003,47.54902,4.287027,0.003481,3.948454,1.373324,2.714544940158469e-12,-26.632396786108753,9.715891178385185e-12,-25.357258305099887
1840,ocm,287.35,72.3,1.53,12.3,22.764552,44.18715,2.538991,3.207003,47.254902,4.280823,0.00348,3.974412,1.379877,2.73239134119115e-12,-26.625843940996987,9.779766963896854e-12,-25.350705459988117
1841,ocm,287.45,71.933333,1.53,12.3,22.764552,44.18715,2.538991,3.207003,47.015251,4.275737,0.003479,3.996061,1.385309,2.7472749460908695e-12,-26.62041162423872,9.833038318299007e-12,-25.345273143229853
1842,ocm,287.55,71.4625,1.53,12.3,22.764552,44.18715,2.538991,3.207003,46.707516,4.269169,0.003478,4.023789,1.392224,2.7663374932489496e-12,-26.61349687521634,9.901266930406615e-12,-25.338358394207475
1843,ocm,287.65,70.85,1.53,12.3,22.764552,44.18715,2.538991,3.207003,46.30719,4.260549,0.003476,4.059986,1.401179,2.7912229030754344e-12,-26.604541299613405,9.990336715263274e-12,-25.329402818604535
1844,ocm,287.75,70.514286,1.53,12.3,22.764552,44.18715,2.538991,3.207003,46.087768,4.255812,0.003475,4.080733,1.406277,2.805486710231825e-12,-26.599444076771753,1.0041389691425413e-11,-25.324305595762883
1845,ocm,287.85,69.911111,1.53,12.3,22.764552,44.18715,2.538991,3.207003,45.693537,4.247216,0.003474,4.117371,1.415215,2.830675110084826e-12,-26.590505877922784,1.0131543937284067e-11,-25.315367396913913
1846,ocm,287.95,69.4,1.53,12.3,22.764552,44.18715,2.538991,3.207003,45.359477,4.239876,0.003473,4.149135,1.4229,2.852512844346815e-12,-26.582820810346096,1.0209705490822241e-11,-25.307682329337226
1847,ocm,288.05,68.766667,1.53,12.3,22.764552,44.18715,2.538991,3.207003,44.945534,4.230716,0.003472,4.188803,1.432415,2.8797839070673656e-12,-26.57330585686403,1.0307313997423836e-11,-25.29816737585516
1848,ocm,288.15,68.475,1.53,12.3,22.764552,44.18715,2.538991,3.207003,44.754902,4.226465,0.00347,4.208105,1.437012,2.8930542612756763e-12,-26.568708334052484,1.0354811209748143e-11,-25.293569853043614
1849,ocm,288.25,68.1,1.53,12.3,22.764552,44.18715,2.538991,3.207003,44.509804,4.220976,0.003469,4.232746,1.442851,2.9099947153075396e-12,-26.562869850792314,1.0415444432448227e-11,-25.287731369783447
1850,ocm,288.35,67.74,1.53,12.3,22.764552,44.18715,2.538991,3.207003,44.27451,4.215674,0.003468,4.256717,1.448498,2.926474604133967e-12,-26.55722262411422,1.0474429201534463e-11,-25.28208414310535
1851,ocm,288.45,67.425,1.53,12.3,22.764552,44.18715,2.538991,3.207003,44.068627,4.211014,0.003467,4.278087,1.453506,2.941166321922527e-12,-26.55221490510891,1.0527013754158912e-11,-25.277076424100045
1852,ocm,288.55,67.133333,1.53,12.3,22.764552,44.18715,2.538991,3.207003,43.877996,4.20668,0.003466,4.298163,1.458188,2.9549685672126227e-12,-26.547533102280152,1.0576414709461615e-11,-25.272394621271282
1853,ocm,288.65,66.65,1.53,12.3,22.764552,44.18715,2.538991,3.207003,43.562092,4.199452,0.003464,4.330833,1.46576,2.9774289332154435e-12,-26.53996096190379,1.0656804784675242e-11,-25.264822480894924
1854,ocm,288.75,66.322222,1.53,12.3,22.764552,44.18715,2.538991,3.207003,43.347858,4.194523,0.003463,4.353744,1.471036,2.9931805959456674e-12,-26.534684549437753,1.0713183089083253e-11,-25.259546068428886
