,x,Temperature,rho,w_mass,w_vol,D,Viscosity,E,D0,compound
144,38.728990568126946,22,1.5399999999999998,10.069999999999999,22.154000000000003,5626.5293668500835,52.54906854417723,43340.692619078225,262135768384.52338,ocm
145,38.728990568126946,24,1.5399999999999998,10.069999999999999,22.154000000000003,6342.22064392517,46.90841778214475,43340.692619078225,262135768384.52338,ocm
146,38.72899056812694,26,1.5399999999999998,10.069999999999999,22.154000000000003,7165.700761204996,41.81098902838647,43340.69261907823,262135768384.52338,ocm
147,38.72899056812694,28,1.54,10.07,22.154000000000003,8067.911899953221,37.35926988186579,43340.69261907823,262135768384.52338,ocm
148,38.728990568126946,30,1.5399999999999998,10.069999999999999,22.154000000000003,9057.66865750385,33.51478067872116,43340.692619078225,262135768384.52338,ocm
149,38.72899056812694,32,1.5399999999999998,10.069999999999999,22.154000000000003,10099.359169755251,30.23598813954077,43340.692619078225,262135768384.52338,ocm
150,38.72899056812694,34,1.54,10.07,22.154000000000003,11019.67147474186,27.879279830821698,43340.69261907823,262135768384.52338,ocm
151,38.72899056812694,36,1.54,10.07,22.154000000000003,12381.146212376121,25.004726496127418,43340.69261907823,262135768384.52338,ocm
152,38.728990568126946,38,1.5399999999999998,10.069999999999999,22.154000000000003,13576.451159547532,22.9280164384588,43340.692619078225,262135768384.52338,ocm
153,38.728990568126946,40,1.5399999999999998,10.07,22.154,14413.04066392344,21.70323743386243,43340.692619078225,262135768384.5234,ocm
154,44.18714953423492,14,1.5300000000000005,12.300000000000002,26.884285714285728,3915.141330012475,73.48815863898005,43988.45446121741,399278611360.947,ocm
155,44.18714953423492,16,1.53,12.300000000000002,26.88428571428572,4459.045226856587,64.91870396739411,43988.45446121741,399278611360.947,ocm
156,44.18714953423492,18,1.53,12.300000000000002,26.88428571428572,5181.1120774434585,56.39030050084848,43988.45446121741,399278611360.94696,ocm
157,44.187149534234926,20,1.53,12.3,26.88428571428572,5981.585545837501,49.06823529411765,43988.45446121741,399278611360.94696,ocm
158,44.18714953423492,22,1.5300000000000005,12.300000000000002,26.884285714285728,6635.890213123841,44.521927175904715,43988.45446121741,399278611360.947,ocm
159,44.18714953423492,24,1.53,12.300000000000002,26.88428571428572,7504.109640795611,39.65200902854255,43988.45446121741,399278611360.94696,ocm
160,44.18714953423492,26,1.5300000000000005,12.300000000000002,26.884285714285728,8453.515614616193,35.42385729262099,43988.45446121741,399278611360.947,ocm
161,44.187149534234926,28,1.53,12.300000000000002,26.88428571428572,9304.429571924537,32.37412637658723,43988.4544612174,399278611360.9469,ocm
162,44.18714953423492,30,1.5300000000000005,12.300000000000002,26.884285714285728,10660.18365200573,28.46715219421102,43988.45446121741,399278611360.947,ocm
163,44.18714953423492,32,1.53,12.300000000000002,26.88428571428572,11821.821107811174,25.83943121693121,43988.45446121741,399278611360.94696,ocm
164,44.18714953423492,34,1.5300000000000005,12.300000000000002,26.884285714285728,13202.56581653588,23.28978021978022,43988.45446121741,399278611360.947,ocm
165,44.18714953423492,36,1.53,12.300000000000002,26.88428571428572,14547.752973884095,21.26666666666667,43988.45446121741,399278611360.94696,ocm
166,44.18714953423492,38,1.5300000000000005,12.300000000000002,26.884285714285728,16108.513356263988,19.333333333333332,43988.45446121741,399278611360.947,ocm
167,44.187149534234926,40,1.5300000000000002,12.300000000000002,26.884285714285724,17266.196479524704,18.115384615384613,43988.4544612174,399278611360.94696,ocm
168,49.74658006446841,14,1.51,14.92,32.18457142857143,5072.686055371283,56.775,40587.76124729059,122102057730.18228,ocm
169,49.74658006446841,16,1.51,14.919999999999998,32.18457142857143,5349.6821574263,54.110633484162896,40587.76124729059,122102057730.18228,ocm
170,49.74658006446841,18,1.5100000000000002,14.920000000000002,32.18457142857143,6108.644435048429,47.75787278679588,40587.761247290575,122102057730.18227,ocm
171,49.746580064468404,20,1.5100000000000002,14.920000000000002,32.18457142857143,7113.482861005371,41.29389834195308,40587.761247290575,122102057730.18228,ocm
172,49.74658006446841,22,1.5100000000000005,14.919999999999998,32.18457142857143,8048.771197820895,36.71348502052052,40587.76124729058,122102057730.18228,ocm
173,49.74658006446841,24,1.5100000000000002,14.920000000000002,32.18457142857143,9026.114153949842,32.96496598639456,40587.761247290575,122102057730.18227,ocm
174,49.74658006446841,26,1.5100000000000005,14.92,32.18457142857143,10144.571089637928,29.51969576719576,40587.761247290575,122102057730.18227,ocm
175,49.746580064468404,28,1.5100000000000002,14.919999999999998,32.18457142857143,11253.420771813138,26.78752481713688,40587.761247290575,122102057730.18228,ocm
176,49.74658006446841,30,1.5100000000000002,14.920000000000002,32.18457142857143,12554.16084589489,24.17240707877354,40587.761247290575,122102057730.18227,ocm
177,49.74658006446841,32,1.5100000000000002,14.919999999999996,32.18457142857143,13831.735204557091,22.078994143111792,40587.76124729058,122102057730.1823,ocm
178,49.74658006446841,34,1.51,14.920000000000002,32.18457142857143,15284.185284539686,20.116274702740867,40587.76124729058,122102057730.18228,ocm
179,49.74658006446841,36,1.5100000000000005,14.92,32.18457142857143,16328.72945577971,19.82872255594157,40587.761247290575,122102057730.18227,ocm
180,49.746580064468404,38,1.5100000000000002,14.919999999999998,32.18457142857143,18398.95340603617,16.92780123270958,40587.761247290575,122102057730.18228,ocm
181,49.74658006446841,40,1.5100000000000002,14.919999999999996,32.18457142857143,19793.959393896665,15.81851851851852,40587.76124729058,122102057730.1823,ocm
182,54.47455477060663,14,1.49,17.49,37.22871428571428,5780.173043988444,49.802898548846464,40377.62260692136,127315462674.2793,ocm
183,54.47455477060662,16,1.49,17.49,37.22871428571429,6309.753668950474,45.86017571836765,40377.62260692136,127315462674.2793,ocm
184,54.47455477060663,18,1.49,17.49,37.22871428571428,7199.6470139154735,40.49352757128577,40377.62260692136,127315462674.2793,ocm
185,54.474554770606616,20,1.4899999999999998,17.490000000000002,37.22871428571429,8217.609677031413,35.75280112134628,40377.62260692136,127315462674.2793,ocm
186,54.474554770606616,22,1.4899999999999998,17.490000000000002,37.22871428571429,9271.213820225363,31.87237008916133,40377.62260692136,127315462674.2793,ocm
187,54.474554770606616,24,1.4899999999999998,17.490000000000002,37.22871428571429,10369.717016861867,28.690634615384607,40377.62260692136,127315462674.2793,ocm
188,54.47455477060662,26,1.4899999999999998,17.49,37.22871428571429,11566.934857970058,25.896957461220623,40377.62260692136,127315462674.2793,ocm
189,54.474554770606616,28,1.4899999999999998,17.490000000000002,37.22871428571429,12788.02885563787,23.56941960683795,40377.62260692136,127315462674.2793,ocm
190,54.474554770606616,30,1.4899999999999998,17.490000000000002,37.22871428571429,14187.255075939229,21.389416666666662,40377.62260692136,127315462674.2793,ocm
191,54.474554770606616,32,1.4899999999999998,17.490000000000002,37.22871428571429,15654.92846719862,19.509217905405407,40377.62260692136,127315462674.2793,ocm
192,54.47455477060662,34,1.4899999999999998,17.49,37.22871428571429,17228.39883026785,17.843233082706764,40377.62260692136,127315462674.2793,ocm
193,54.474554770606616,36,1.4899999999999998,17.490000000000002,37.22871428571429,18951.775093895685,16.32499242424242,40377.62260692136,127315462674.2793,ocm
